2lr,3colsample,4max_depth,5gamma,6reg_l2,7reg_l1,8AUC
0.1,0.8,16,2,1.0,1.0,0.8480123732856291
0.1,0.8,16,2,1.0,0.5,0.8480123732856291
0.1,0.8,16,2,1.0,0.0,0.8480123732856291
0.1,0.8,16,2,0.5,1.0,0.8480123732856291
0.1,0.8,16,2,0.5,0.5,0.8480123732856291
0.1,0.8,16,2,0.5,0.0,0.8480123732856291
0.1,0.8,16,2,0.0,1.0,0.8480123732856291
0.1,0.8,16,2,0.0,0.5,0.8480123732856291
0.1,0.8,16,2,0.0,0.0,0.8480123732856291
0.1,0.8,16,1,1.0,1.0,0.8480123732856291
0.1,0.8,16,1,1.0,0.5,0.8480123732856291
0.1,0.8,16,1,1.0,0.0,0.8480123732856291
0.1,0.8,16,1,0.5,1.0,0.8480123732856291
0.1,0.8,16,1,0.5,0.5,0.8480123732856291
0.1,0.8,16,1,0.5,0.0,0.8480123732856291
0.1,0.8,16,1,0.0,1.0,0.8480123732856291
0.1,0.8,16,1,0.0,0.5,0.8480123732856291
0.1,0.8,16,1,0.0,0.0,0.8480123732856291
0.1,0.8,16,0,1.0,1.0,0.8480123732856291
0.1,0.8,16,0,1.0,0.5,0.8480123732856291
0.1,0.8,16,0,1.0,0.0,0.8480123732856291
0.1,0.8,16,0,0.5,1.0,0.8480123732856291
0.1,0.8,16,0,0.5,0.5,0.8480123732856291
0.1,0.8,16,0,0.5,0.0,0.8480123732856291
0.1,0.8,16,0,0.0,1.0,0.8480123732856291
0.1,0.8,16,0,0.0,0.5,0.8480123732856291
0.1,0.8,16,0,0.0,0.0,0.8480123732856291
0.1,0.8,12,2,1.0,1.0,0.852342128801431
0.1,0.8,12,2,1.0,0.5,0.852342128801431
0.1,0.8,12,2,1.0,0.0,0.852342128801431
0.1,0.8,12,2,0.5,1.0,0.852342128801431
0.1,0.8,12,2,0.5,0.5,0.852342128801431
0.1,0.8,12,2,0.5,0.0,0.852342128801431
0.1,0.8,12,2,0.0,1.0,0.852342128801431
0.1,0.8,12,2,0.0,0.5,0.852342128801431
0.1,0.8,12,2,0.0,0.0,0.852342128801431
0.1,0.8,12,1,1.0,1.0,0.852342128801431
0.1,0.8,12,1,1.0,0.5,0.852342128801431
0.1,0.8,12,1,1.0,0.0,0.852342128801431
0.1,0.8,12,1,0.5,1.0,0.852342128801431
0.1,0.8,12,1,0.5,0.5,0.852342128801431
0.1,0.8,12,1,0.5,0.0,0.852342128801431
0.1,0.8,12,1,0.0,1.0,0.852342128801431
0.1,0.8,12,1,0.0,0.5,0.852342128801431
0.1,0.8,12,1,0.0,0.0,0.852342128801431
0.1,0.8,12,0,1.0,1.0,0.852342128801431
0.1,0.8,12,0,1.0,0.5,0.852342128801431
0.1,0.8,12,0,1.0,0.0,0.852342128801431
0.1,0.8,12,0,0.5,1.0,0.852342128801431
0.1,0.8,12,0,0.5,0.5,0.852342128801431
0.1,0.8,12,0,0.5,0.0,0.852342128801431
0.1,0.8,12,0,0.0,1.0,0.852342128801431
0.1,0.8,12,0,0.0,0.5,0.852342128801431
0.1,0.8,12,0,0.0,0.0,0.852342128801431
0.1,0.8,8,2,1.0,1.0,0.8556207513416816
0.1,0.8,8,2,1.0,0.5,0.8556207513416816
0.1,0.8,8,2,1.0,0.0,0.8556207513416816
0.1,0.8,8,2,0.5,1.0,0.8556207513416816
0.1,0.8,8,2,0.5,0.5,0.8556207513416816
0.1,0.8,8,2,0.5,0.0,0.8556207513416816
0.1,0.8,8,2,0.0,1.0,0.8556207513416816
0.1,0.8,8,2,0.0,0.5,0.8556207513416816
0.1,0.8,8,2,0.0,0.0,0.8556207513416816
0.1,0.8,8,1,1.0,1.0,0.8556207513416816
0.1,0.8,8,1,1.0,0.5,0.8556207513416816
0.1,0.8,8,1,1.0,0.0,0.8556207513416816
0.1,0.8,8,1,0.5,1.0,0.8556207513416816
0.1,0.8,8,1,0.5,0.5,0.8556207513416816
0.1,0.8,8,1,0.5,0.0,0.8556207513416816
0.1,0.8,8,1,0.0,1.0,0.8556207513416816
0.1,0.8,8,1,0.0,0.5,0.8556207513416816
0.1,0.8,8,1,0.0,0.0,0.8556207513416816
0.1,0.8,8,0,1.0,1.0,0.8556207513416816
0.1,0.8,8,0,1.0,0.5,0.8556207513416816
0.1,0.8,8,0,1.0,0.0,0.8556207513416816
0.1,0.8,8,0,0.5,1.0,0.8556207513416816
0.1,0.8,8,0,0.5,0.5,0.8556207513416816
0.1,0.8,8,0,0.5,0.0,0.8556207513416816
0.1,0.8,8,0,0.0,1.0,0.8556207513416816
0.1,0.8,8,0,0.0,0.5,0.8556207513416816
0.1,0.8,8,0,0.0,0.0,0.8556207513416816
0.1,0.8,4,2,1.0,1.0,0.8564572152653548
0.1,0.8,4,2,1.0,0.5,0.8564572152653548
0.1,0.8,4,2,1.0,0.0,0.8564572152653548
0.1,0.8,4,2,0.5,1.0,0.8564572152653548
0.1,0.8,4,2,0.5,0.5,0.8564572152653548
0.1,0.8,4,2,0.5,0.0,0.8564572152653548
0.1,0.8,4,2,0.0,1.0,0.8564572152653548
0.1,0.8,4,2,0.0,0.5,0.8564572152653548
0.1,0.8,4,2,0.0,0.0,0.8564572152653548
0.1,0.8,4,1,1.0,1.0,0.8564572152653548
0.1,0.8,4,1,1.0,0.5,0.8564572152653548
0.1,0.8,4,1,1.0,0.0,0.8564572152653548
0.1,0.8,4,1,0.5,1.0,0.8564572152653548
0.1,0.8,4,1,0.5,0.5,0.8564572152653548
0.1,0.8,4,1,0.5,0.0,0.8564572152653548
0.1,0.8,4,1,0.0,1.0,0.8564572152653548
0.1,0.8,4,1,0.0,0.5,0.8564572152653548
0.1,0.8,4,1,0.0,0.0,0.8564572152653548
0.1,0.8,4,0,1.0,1.0,0.8564572152653548
0.1,0.8,4,0,1.0,0.5,0.8564572152653548
0.1,0.8,4,0,1.0,0.0,0.8564572152653548
0.1,0.8,4,0,0.5,1.0,0.8564572152653548
0.1,0.8,4,0,0.5,0.5,0.8564572152653548
0.1,0.8,4,0,0.5,0.0,0.8564572152653548
0.1,0.8,4,0,0.0,1.0,0.8564572152653548
0.1,0.8,4,0,0.0,0.5,0.8564572152653548
0.1,0.8,4,0,0.0,0.0,0.8564572152653548
0.1,0.5,16,2,1.0,1.0,0.8484102564102564
0.1,0.5,16,2,1.0,0.5,0.8484102564102564
0.1,0.5,16,2,1.0,0.0,0.8484102564102564
0.1,0.5,16,2,0.5,1.0,0.8484102564102564
0.1,0.5,16,2,0.5,0.5,0.8484102564102564
0.1,0.5,16,2,0.5,0.0,0.8484102564102564
0.1,0.5,16,2,0.0,1.0,0.8484102564102564
0.1,0.5,16,2,0.0,0.5,0.8484102564102564
0.1,0.5,16,2,0.0,0.0,0.8484102564102564
0.1,0.5,16,1,1.0,1.0,0.8484102564102564
0.1,0.5,16,1,1.0,0.5,0.8484102564102564
0.1,0.5,16,1,1.0,0.0,0.8484102564102564
0.1,0.5,16,1,0.5,1.0,0.8484102564102564
0.1,0.5,16,1,0.5,0.5,0.8484102564102564
0.1,0.5,16,1,0.5,0.0,0.8484102564102564
0.1,0.5,16,1,0.0,1.0,0.8484102564102564
0.1,0.5,16,1,0.0,0.5,0.8484102564102564
0.1,0.5,16,1,0.0,0.0,0.8484102564102564
0.1,0.5,16,0,1.0,1.0,0.8484102564102564
0.1,0.5,16,0,1.0,0.5,0.8484102564102564
0.1,0.5,16,0,1.0,0.0,0.8484102564102564
0.1,0.5,16,0,0.5,1.0,0.8484102564102564
0.1,0.5,16,0,0.5,0.5,0.8484102564102564
0.1,0.5,16,0,0.5,0.0,0.8484102564102564
0.1,0.5,16,0,0.0,1.0,0.8484102564102564
0.1,0.5,16,0,0.0,0.5,0.8484102564102564
0.1,0.5,16,0,0.0,0.0,0.8484102564102564
0.1,0.5,12,2,1.0,1.0,0.8539953786523554
0.1,0.5,12,2,1.0,0.5,0.8539953786523554
0.1,0.5,12,2,1.0,0.0,0.8539953786523554
0.1,0.5,12,2,0.5,1.0,0.8539953786523554
0.1,0.5,12,2,0.5,0.5,0.8539953786523554
0.1,0.5,12,2,0.5,0.0,0.8539953786523554
0.1,0.5,12,2,0.0,1.0,0.8539953786523554
0.1,0.5,12,2,0.0,0.5,0.8539953786523554
0.1,0.5,12,2,0.0,0.0,0.8539953786523554
0.1,0.5,12,1,1.0,1.0,0.8539953786523554
0.1,0.5,12,1,1.0,0.5,0.8539953786523554
0.1,0.5,12,1,1.0,0.0,0.8539953786523554
0.1,0.5,12,1,0.5,1.0,0.8539953786523554
0.1,0.5,12,1,0.5,0.5,0.8539953786523554
0.1,0.5,12,1,0.5,0.0,0.8539953786523554
0.1,0.5,12,1,0.0,1.0,0.8539953786523554
0.1,0.5,12,1,0.0,0.5,0.8539953786523554
0.1,0.5,12,1,0.0,0.0,0.8539953786523554
0.1,0.5,12,0,1.0,1.0,0.8539953786523554
0.1,0.5,12,0,1.0,0.5,0.8539953786523554
0.1,0.5,12,0,1.0,0.0,0.8539953786523554
0.1,0.5,12,0,0.5,1.0,0.8539953786523554
0.1,0.5,12,0,0.5,0.5,0.8539953786523554
0.1,0.5,12,0,0.5,0.0,0.8539953786523554
0.1,0.5,12,0,0.0,1.0,0.8539953786523554
0.1,0.5,12,0,0.0,0.5,0.8539953786523554
0.1,0.5,12,0,0.0,0.0,0.8539953786523554
0.1,0.5,8,2,1.0,1.0,0.8549211389385809
0.1,0.5,8,2,1.0,0.5,0.8549211389385809
0.1,0.5,8,2,1.0,0.0,0.8549211389385809
0.1,0.5,8,2,0.5,1.0,0.8549211389385809
0.1,0.5,8,2,0.5,0.5,0.8549211389385809
0.1,0.5,8,2,0.5,0.0,0.8549211389385809
0.1,0.5,8,2,0.0,1.0,0.8549211389385809
0.1,0.5,8,2,0.0,0.5,0.8549211389385809
0.1,0.5,8,2,0.0,0.0,0.8549211389385809
0.1,0.5,8,1,1.0,1.0,0.8549211389385809
0.1,0.5,8,1,1.0,0.5,0.8549211389385809
0.1,0.5,8,1,1.0,0.0,0.8549211389385809
0.1,0.5,8,1,0.5,1.0,0.8549211389385809
0.1,0.5,8,1,0.5,0.5,0.8549211389385809
0.1,0.5,8,1,0.5,0.0,0.8549211389385809
0.1,0.5,8,1,0.0,1.0,0.8549211389385809
0.1,0.5,8,1,0.0,0.5,0.8549211389385809
0.1,0.5,8,1,0.0,0.0,0.8549211389385809
0.1,0.5,8,0,1.0,1.0,0.8549211389385809
0.1,0.5,8,0,1.0,0.5,0.8549211389385809
0.1,0.5,8,0,1.0,0.0,0.8549211389385809
0.1,0.5,8,0,0.5,1.0,0.8549211389385809
0.1,0.5,8,0,0.5,0.5,0.8549211389385809
0.1,0.5,8,0,0.5,0.0,0.8549211389385809
0.1,0.5,8,0,0.0,1.0,0.8549211389385809
0.1,0.5,8,0,0.0,0.5,0.8549211389385809
0.1,0.5,8,0,0.0,0.0,0.8549211389385809
0.1,0.5,4,2,1.0,1.0,0.8575293679189028
0.1,0.5,4,2,1.0,0.5,0.8575293679189028
0.1,0.5,4,2,1.0,0.0,0.8575293679189028
0.1,0.5,4,2,0.5,1.0,0.8575293679189028
0.1,0.5,4,2,0.5,0.5,0.8575293679189028
0.1,0.5,4,2,0.5,0.0,0.8575293679189028
0.1,0.5,4,2,0.0,1.0,0.8575293679189028
0.1,0.5,4,2,0.0,0.5,0.8575293679189028
0.1,0.5,4,2,0.0,0.0,0.8575293679189028
0.1,0.5,4,1,1.0,1.0,0.8575293679189028
0.1,0.5,4,1,1.0,0.5,0.8575293679189028
0.1,0.5,4,1,1.0,0.0,0.8575293679189028
0.1,0.5,4,1,0.5,1.0,0.8575293679189028
0.1,0.5,4,1,0.5,0.5,0.8575293679189028
0.1,0.5,4,1,0.5,0.0,0.8575293679189028
0.1,0.5,4,1,0.0,1.0,0.8575293679189028
0.1,0.5,4,1,0.0,0.5,0.8575293679189028
0.1,0.5,4,1,0.0,0.0,0.8575293679189028
0.1,0.5,4,0,1.0,1.0,0.8575293679189028
0.1,0.5,4,0,1.0,0.5,0.8575293679189028
0.1,0.5,4,0,1.0,0.0,0.8575293679189028
0.1,0.5,4,0,0.5,1.0,0.8575293679189028
0.1,0.5,4,0,0.5,0.5,0.8575293679189028
0.1,0.5,4,0,0.5,0.0,0.8575293679189028
0.1,0.5,4,0,0.0,1.0,0.8575293679189028
0.1,0.5,4,0,0.0,0.5,0.8575293679189028
0.1,0.5,4,0,0.0,0.0,0.8575293679189028
0.1,0.3,16,2,1.0,1.0,0.8512037865235538
0.1,0.3,16,2,1.0,0.5,0.8512037865235538
0.1,0.3,16,2,1.0,0.0,0.8512037865235538
0.1,0.3,16,2,0.5,1.0,0.8512037865235538
0.1,0.3,16,2,0.5,0.5,0.8512037865235538
0.1,0.3,16,2,0.5,0.0,0.8512037865235538
0.1,0.3,16,2,0.0,1.0,0.8512037865235538
0.1,0.3,16,2,0.0,0.5,0.8512037865235538
0.1,0.3,16,2,0.0,0.0,0.8512037865235538
0.1,0.3,16,1,1.0,1.0,0.8512037865235538
0.1,0.3,16,1,1.0,0.5,0.8512037865235538
0.1,0.3,16,1,1.0,0.0,0.8512037865235538
0.1,0.3,16,1,0.5,1.0,0.8512037865235538
0.1,0.3,16,1,0.5,0.5,0.8512037865235538
0.1,0.3,16,1,0.5,0.0,0.8512037865235538
0.1,0.3,16,1,0.0,1.0,0.8512037865235538
0.1,0.3,16,1,0.0,0.5,0.8512037865235538
0.1,0.3,16,1,0.0,0.0,0.8512037865235538
0.1,0.3,16,0,1.0,1.0,0.8512037865235538
0.1,0.3,16,0,1.0,0.5,0.8512037865235538
0.1,0.3,16,0,1.0,0.0,0.8512037865235538
0.1,0.3,16,0,0.5,1.0,0.8512037865235538
0.1,0.3,16,0,0.5,0.5,0.8512037865235538
0.1,0.3,16,0,0.5,0.0,0.8512037865235538
0.1,0.3,16,0,0.0,1.0,0.8512037865235538
0.1,0.3,16,0,0.0,0.5,0.8512037865235538
0.1,0.3,16,0,0.0,0.0,0.8512037865235538
0.1,0.3,12,2,1.0,1.0,0.8522903995229576
0.1,0.3,12,2,1.0,0.5,0.8522903995229576
0.1,0.3,12,2,1.0,0.0,0.8522903995229576
0.1,0.3,12,2,0.5,1.0,0.8522903995229576
0.1,0.3,12,2,0.5,0.5,0.8522903995229576
0.1,0.3,12,2,0.5,0.0,0.8522903995229576
0.1,0.3,12,2,0.0,1.0,0.8522903995229576
0.1,0.3,12,2,0.0,0.5,0.8522903995229576
0.1,0.3,12,2,0.0,0.0,0.8522903995229576
0.1,0.3,12,1,1.0,1.0,0.8522903995229576
0.1,0.3,12,1,1.0,0.5,0.8522903995229576
0.1,0.3,12,1,1.0,0.0,0.8522903995229576
0.1,0.3,12,1,0.5,1.0,0.8522903995229576
0.1,0.3,12,1,0.5,0.5,0.8522903995229576
0.1,0.3,12,1,0.5,0.0,0.8522903995229576
0.1,0.3,12,1,0.0,1.0,0.8522903995229576
0.1,0.3,12,1,0.0,0.5,0.8522903995229576
0.1,0.3,12,1,0.0,0.0,0.8522903995229576
0.1,0.3,12,0,1.0,1.0,0.8522903995229576
0.1,0.3,12,0,1.0,0.5,0.8522903995229576
0.1,0.3,12,0,1.0,0.0,0.8522903995229576
0.1,0.3,12,0,0.5,1.0,0.8522903995229576
0.1,0.3,12,0,0.5,0.5,0.8522903995229576
0.1,0.3,12,0,0.5,0.0,0.8522903995229576
0.1,0.3,12,0,0.0,1.0,0.8522903995229576
0.1,0.3,12,0,0.0,0.5,0.8522903995229576
0.1,0.3,12,0,0.0,0.0,0.8522903995229576
0.1,0.3,8,2,1.0,1.0,0.8547980023852116
0.1,0.3,8,2,1.0,0.5,0.8547980023852116
0.1,0.3,8,2,1.0,0.0,0.8547980023852116
0.1,0.3,8,2,0.5,1.0,0.8547980023852116
0.1,0.3,8,2,0.5,0.5,0.8547980023852116
0.1,0.3,8,2,0.5,0.0,0.8547980023852116
0.1,0.3,8,2,0.0,1.0,0.8547980023852116
0.1,0.3,8,2,0.0,0.5,0.8547980023852116
0.1,0.3,8,2,0.0,0.0,0.8547980023852116
0.1,0.3,8,1,1.0,1.0,0.8547980023852116
0.1,0.3,8,1,1.0,0.5,0.8547980023852116
0.1,0.3,8,1,1.0,0.0,0.8547980023852116
0.1,0.3,8,1,0.5,1.0,0.8547980023852116
0.1,0.3,8,1,0.5,0.5,0.8547980023852116
0.1,0.3,8,1,0.5,0.0,0.8547980023852116
0.1,0.3,8,1,0.0,1.0,0.8547980023852116
0.1,0.3,8,1,0.0,0.5,0.8547980023852116
0.1,0.3,8,1,0.0,0.0,0.8547980023852116
0.1,0.3,8,0,1.0,1.0,0.8547980023852116
0.1,0.3,8,0,1.0,0.5,0.8547980023852116
0.1,0.3,8,0,1.0,0.0,0.8547980023852116
0.1,0.3,8,0,0.5,1.0,0.8547980023852116
0.1,0.3,8,0,0.5,0.5,0.8547980023852116
0.1,0.3,8,0,0.5,0.0,0.8547980023852116
0.1,0.3,8,0,0.0,1.0,0.8547980023852116
0.1,0.3,8,0,0.0,0.5,0.8547980023852116
0.1,0.3,8,0,0.0,0.0,0.8547980023852116
0.1,0.3,4,2,1.0,1.0,0.8570553070960049
0.1,0.3,4,2,1.0,0.5,0.8570553070960049
0.1,0.3,4,2,1.0,0.0,0.8570553070960049
0.1,0.3,4,2,0.5,1.0,0.8570553070960049
0.1,0.3,4,2,0.5,0.5,0.8570553070960049
0.1,0.3,4,2,0.5,0.0,0.8570553070960049
0.1,0.3,4,2,0.0,1.0,0.8570553070960049
0.1,0.3,4,2,0.0,0.5,0.8570553070960049
0.1,0.3,4,2,0.0,0.0,0.8570553070960049
0.1,0.3,4,1,1.0,1.0,0.8570553070960049
0.1,0.3,4,1,1.0,0.5,0.8570553070960049
0.1,0.3,4,1,1.0,0.0,0.8570553070960049
0.1,0.3,4,1,0.5,1.0,0.8570553070960049
0.1,0.3,4,1,0.5,0.5,0.8570553070960049
0.1,0.3,4,1,0.5,0.0,0.8570553070960049
0.1,0.3,4,1,0.0,1.0,0.8570553070960049
0.1,0.3,4,1,0.0,0.5,0.8570553070960049
0.1,0.3,4,1,0.0,0.0,0.8570553070960049
0.1,0.3,4,0,1.0,1.0,0.8570553070960049
0.1,0.3,4,0,1.0,0.5,0.8570553070960049
0.1,0.3,4,0,1.0,0.0,0.8570553070960049
0.1,0.3,4,0,0.5,1.0,0.8570553070960049
0.1,0.3,4,0,0.5,0.5,0.8570553070960049
0.1,0.3,4,0,0.5,0.0,0.8570553070960049
0.1,0.3,4,0,0.0,1.0,0.8570553070960049
0.1,0.3,4,0,0.0,0.5,0.8570553070960049
0.1,0.3,4,0,0.0,0.0,0.8570553070960049
0.05,0.8,16,2,1.0,1.0,0.850113297555158
0.05,0.8,16,2,1.0,0.5,0.850113297555158
0.05,0.8,16,2,1.0,0.0,0.850113297555158
0.05,0.8,16,2,0.5,1.0,0.850113297555158
0.05,0.8,16,2,0.5,0.5,0.850113297555158
0.05,0.8,16,2,0.5,0.0,0.850113297555158
0.05,0.8,16,2,0.0,1.0,0.850113297555158
0.05,0.8,16,2,0.0,0.5,0.850113297555158
0.05,0.8,16,2,0.0,0.0,0.850113297555158
0.05,0.8,16,1,1.0,1.0,0.850113297555158
0.05,0.8,16,1,1.0,0.5,0.850113297555158
0.05,0.8,16,1,1.0,0.0,0.850113297555158
0.05,0.8,16,1,0.5,1.0,0.850113297555158
0.05,0.8,16,1,0.5,0.5,0.850113297555158
0.05,0.8,16,1,0.5,0.0,0.850113297555158
0.05,0.8,16,1,0.0,1.0,0.850113297555158
0.05,0.8,16,1,0.0,0.5,0.850113297555158
0.05,0.8,16,1,0.0,0.0,0.850113297555158
0.05,0.8,16,0,1.0,1.0,0.850113297555158
0.05,0.8,16,0,1.0,0.5,0.850113297555158
0.05,0.8,16,0,1.0,0.0,0.850113297555158
0.05,0.8,16,0,0.5,1.0,0.850113297555158
0.05,0.8,16,0,0.5,0.5,0.850113297555158
0.05,0.8,16,0,0.5,0.0,0.850113297555158
0.05,0.8,16,0,0.0,1.0,0.850113297555158
0.05,0.8,16,0,0.0,0.5,0.850113297555158
0.05,0.8,16,0,0.0,0.0,0.850113297555158
0.05,0.8,12,2,1.0,1.0,0.8542918902802623
0.05,0.8,12,2,1.0,0.5,0.8542918902802623
0.05,0.8,12,2,1.0,0.0,0.8542918902802623
0.05,0.8,12,2,0.5,1.0,0.8542918902802623
0.05,0.8,12,2,0.5,0.5,0.8542918902802623
0.05,0.8,12,2,0.5,0.0,0.8542918902802623
0.05,0.8,12,2,0.0,1.0,0.8542918902802623
0.05,0.8,12,2,0.0,0.5,0.8542918902802623
0.05,0.8,12,2,0.0,0.0,0.8542918902802623
0.05,0.8,12,1,1.0,1.0,0.8542918902802623
0.05,0.8,12,1,1.0,0.5,0.8542918902802623
0.05,0.8,12,1,1.0,0.0,0.8542918902802623
0.05,0.8,12,1,0.5,1.0,0.8542918902802623
0.05,0.8,12,1,0.5,0.5,0.8542918902802623
0.05,0.8,12,1,0.5,0.0,0.8542918902802623
0.05,0.8,12,1,0.0,1.0,0.8542918902802623
0.05,0.8,12,1,0.0,0.5,0.8542918902802623
0.05,0.8,12,1,0.0,0.0,0.8542918902802623
0.05,0.8,12,0,1.0,1.0,0.8542918902802623
0.05,0.8,12,0,1.0,0.5,0.8542918902802623
0.05,0.8,12,0,1.0,0.0,0.8542918902802623
0.05,0.8,12,0,0.5,1.0,0.8542918902802623
0.05,0.8,12,0,0.5,0.5,0.8542918902802623
0.05,0.8,12,0,0.5,0.0,0.8542918902802623
0.05,0.8,12,0,0.0,1.0,0.8542918902802623
0.05,0.8,12,0,0.0,0.5,0.8542918902802623
0.05,0.8,12,0,0.0,0.0,0.8542918902802623
0.05,0.8,8,2,1.0,1.0,0.8553920691711389
0.05,0.8,8,2,1.0,0.5,0.8553920691711389
0.05,0.8,8,2,1.0,0.0,0.8553920691711389
0.05,0.8,8,2,0.5,1.0,0.8553920691711389
0.05,0.8,8,2,0.5,0.5,0.8553920691711389
0.05,0.8,8,2,0.5,0.0,0.8553920691711389
0.05,0.8,8,2,0.0,1.0,0.8553920691711389
0.05,0.8,8,2,0.0,0.5,0.8553920691711389
0.05,0.8,8,2,0.0,0.0,0.8553920691711389
0.05,0.8,8,1,1.0,1.0,0.8553920691711389
0.05,0.8,8,1,1.0,0.5,0.8553920691711389
0.05,0.8,8,1,1.0,0.0,0.8553920691711389
0.05,0.8,8,1,0.5,1.0,0.8553920691711389
0.05,0.8,8,1,0.5,0.5,0.8553920691711389
0.05,0.8,8,1,0.5,0.0,0.8553920691711389
0.05,0.8,8,1,0.0,1.0,0.8553920691711389
0.05,0.8,8,1,0.0,0.5,0.8553920691711389
0.05,0.8,8,1,0.0,0.0,0.8553920691711389
0.05,0.8,8,0,1.0,1.0,0.8553920691711389
0.05,0.8,8,0,1.0,0.5,0.8553920691711389
0.05,0.8,8,0,1.0,0.0,0.8553920691711389
0.05,0.8,8,0,0.5,1.0,0.8553920691711389
0.05,0.8,8,0,0.5,0.5,0.8553920691711389
0.05,0.8,8,0,0.5,0.0,0.8553920691711389
0.05,0.8,8,0,0.0,1.0,0.8553920691711389
0.05,0.8,8,0,0.0,0.5,0.8553920691711389
0.05,0.8,8,0,0.0,0.0,0.8553920691711389
0.05,0.8,4,2,1.0,1.0,0.856319320214669
0.05,0.8,4,2,1.0,0.5,0.856319320214669
0.05,0.8,4,2,1.0,0.0,0.856319320214669
0.05,0.8,4,2,0.5,1.0,0.856319320214669
0.05,0.8,4,2,0.5,0.5,0.856319320214669
0.05,0.8,4,2,0.5,0.0,0.856319320214669
0.05,0.8,4,2,0.0,1.0,0.856319320214669
0.05,0.8,4,2,0.0,0.5,0.856319320214669
0.05,0.8,4,2,0.0,0.0,0.856319320214669
0.05,0.8,4,1,1.0,1.0,0.856319320214669
0.05,0.8,4,1,1.0,0.5,0.856319320214669
0.05,0.8,4,1,1.0,0.0,0.856319320214669
0.05,0.8,4,1,0.5,1.0,0.856319320214669
0.05,0.8,4,1,0.5,0.5,0.856319320214669
0.05,0.8,4,1,0.5,0.0,0.856319320214669
0.05,0.8,4,1,0.0,1.0,0.856319320214669
0.05,0.8,4,1,0.0,0.5,0.856319320214669
0.05,0.8,4,1,0.0,0.0,0.856319320214669
0.05,0.8,4,0,1.0,1.0,0.856319320214669
0.05,0.8,4,0,1.0,0.5,0.856319320214669
0.05,0.8,4,0,1.0,0.0,0.856319320214669
0.05,0.8,4,0,0.5,1.0,0.856319320214669
0.05,0.8,4,0,0.5,0.5,0.856319320214669
0.05,0.8,4,0,0.5,0.0,0.856319320214669
0.05,0.8,4,0,0.0,1.0,0.856319320214669
0.05,0.8,4,0,0.0,0.5,0.856319320214669
0.05,0.8,4,0,0.0,0.0,0.856319320214669
0.05,0.5,16,2,1.0,1.0,0.8503330351818724
0.05,0.5,16,2,1.0,0.5,0.8503330351818724
0.05,0.5,16,2,1.0,0.0,0.8503330351818724
0.05,0.5,16,2,0.5,1.0,0.8503330351818724
0.05,0.5,16,2,0.5,0.5,0.8503330351818724
0.05,0.5,16,2,0.5,0.0,0.8503330351818724
0.05,0.5,16,2,0.0,1.0,0.8503330351818724
